protocol,swaps_hash,swaps_timestamp,to,from,swaps_blockNumber,swaps_tokenIn_id,swaps_tokenIn_symbol,swaps_amountIn,swaps_tokenOut_id,swaps_tokenOut_symbol,swaps_amountOut,swaps_amountInUSD,swaps_amountOutUSD,swaps_pool_id
UniswapV3,0x00062282d2a80c327e6557b3b3fde85f8583e9c12e30d6859b4e84fbb2ad6c37,1696537247,0x98d30a14a88861d2683b5e79fb7017afb477d96d,,18286652,0x0058c8581b9fed6864faa654505bc89890cdb2dd,BS9000,313966478903723,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,54089042515461760,0.0,87.35794084808924,0x9bcbf2b5cbdc16ed6489ef229509550e728328f7
UniswapV3,0x0007b412a95ab90a10201b693cfc713341d6e86f0be2118b33f3bf09caee7163,1696502291,0xe7c01b833e9e0b90f4eb565504b2f8ea47539997,,18283763,0xed328e9c1179a30ddc1e7595e036aed8760c22af,MCADE,160000000000000000000000,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1206545298,1214.1016080737788,1206.545298,0xa109209a2380fd4454b0364c4689f6de18ad18cc
UniswapV3,0x000903a68e25b143e3446c3bb253eddbec16394138e119ebaf3ad3c6c3c73ace,1696515911,0x161f6da4fe4f28d97c46febde09df8510d6450a7,,18284889,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,240873750000000000,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,2522209574879179920178,395.90149418260967,394.4735775111037,0x3b9314cd6ed742108d985d6edc20bd0a2f1c1e5e
UniswapV3,0x0009c2ff81b8103e0582bd865ce73138c9e2a14d802456eb5383e0ed20caed4b,1696526435,0x000032b9ff9e8143f6a8a28fb0e67d9739e22dd0,,18285764,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3364020035,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2087957760262968813,3364.020035,3369.5814326289174,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x001391dce5b1e471c5e04e75e42fe2eabcc96bfd8845e2ebdd597942d9704691,1696484759,0x6eb5afec19f808cf8f16243cba19f7a321dc7582,,18282313,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,45000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,27351874058666851463,45000.0,45046.06332977154,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x001391dce5b1e471c5e04e75e42fe2eabcc96bfd8845e2ebdd597942d9704691,1696484759,0x6eb5afec19f808cf8f16243cba19f7a321dc7582,,18282313,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,27351874058666851463,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,5826740692127476131054,45046.06332977154,44868.87606791749,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
UniswapV3,0x001391dce5b1e471c5e04e75e42fe2eabcc96bfd8845e2ebdd597942d9704691,1696484759,0x6eb5afec19f808cf8f16243cba19f7a321dc7582,,18282313,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,5000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4999775228,5000.0,4999.775228,0x3416cf6c708da44db2624d63ea0aaef7113527c6
UniswapV3,0x001391dce5b1e471c5e04e75e42fe2eabcc96bfd8845e2ebdd597942d9704691,1696484759,0x6eb5afec19f808cf8f16243cba19f7a321dc7582,,18282313,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4999775228,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,647500740716773179477,4999.775228,4986.0860512222125,0xfad57d2039c21811c8f2b5d5b65308aa99d31559
UniswapV3,0x0015728ed04ee16daed091de916e530e1a0986283f832a08d0385571b8ed93cf,1696491011,0x5f0b0ffc4519ddd6a100c9b8b7398375f5761b3c,,18282828,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,534174792,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,326777419375767341,534.174792,535.3721707112161,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x001c58483ac1ed4bf842fa6c81ab10bf173a8dfd7ed65f1fea03b856e4de59e2,1696523363,0x3ef9c488689dae71a314d86dbf0b2c9a90f00c8b,,18285508,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5021835766758255616,0x6982508145454ce325ddbe47a25d4ec3d2311933,PEPE,11389331878023867195357964401,8125.406383629722,8100.121049834573,0x11950d141ecb863f01007add7d1a342041227b58
