protocol,swaps_hash,swaps_timestamp,to,from,swaps_blockNumber,swaps_tokenIn_id,swaps_tokenIn_symbol,swaps_amountIn,swaps_tokenOut_id,swaps_tokenOut_symbol,swaps_amountOut,swaps_amountInUSD,swaps_amountOutUSD,swaps_pool_id
UniswapV3,0x001cd4ae5ae73312a92b02a8e1def18b1a528c7be6b0d9fad66e4bb27a537778,1696328831,0xe735aac2325a81a245ff83bb36a445d089dd8a48,,18269410,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,200000000000000000,0xc882eb052eab2db37088776c0a7a24674f790fe1,CST,11685013945356787020871,332.03851750671186,0.0,0xa87bb175cca4a148d18f5fdbf4e81e9e17cff0f9
UniswapV3,0x001e0969db019c4ea94102e62ceb2104f957572a46d3f502c10e5f7303034eb6,1696313867,0xabe4720f57ccee11e75d4801ee1523f144a06594,,18268168,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,100000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,16540975338400267540,27587.90259172509,27554.489663796066,0x4585fe77225b41b697c938b018e2ac67ac5a20c0
UniswapV3,0x0021d7367a09cf7de83905321a62fee2b55cc7764f1b53ed420659ac63fd6a3d,1696329371,0xcf5dcad8dee4bdb8069cb7fca0eee9e0c2f65182,,18269455,0xb62e45c3df611dce236a6ddc7a493d79f9dfadef,WSM,8557000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,266267230438986555,0.0,442.05487419439567,0x58d7e1d45e9ed962d3279b3834dc8f6bb4aa12b3
UniswapV3,0x0023a1e451d00001956fa2805f47350049c9f24b74131300e0425c942a4b1986,1696318571,0x00000639caea2f4991b946c1f68686e4df700000,,18268560,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,97942685078083257,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,162802920,163.1525624409503,162.80292,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0023a1e451d00001956fa2805f47350049c9f24b74131300e0425c942a4b1986,1696318571,0x00000639caea2f4991b946c1f68686e4df700000,,18268560,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,162802920,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,166480422063872649394,162.80292,162.7212941336704,0x5c95d4b1c3321cf898d25949f41d50be2db5bc1d
UniswapV3,0x0023a1e451d00001956fa2805f47350049c9f24b74131300e0425c942a4b1986,1696318571,0x00000639caea2f4991b946c1f68686e4df700000,,18268560,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,9978409166973653146,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,9748235,9.753096687983389,9.748235,0x5c95d4b1c3321cf898d25949f41d50be2db5bc1d
UniswapV3,0x0023a1e451d00001956fa2805f47350049c9f24b74131300e0425c942a4b1986,1696318571,0x00000639caea2f4991b946c1f68686e4df700000,,18268560,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,9748235,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5858702298266035,9.748235,9.75940461279719,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0026e98982e1af0fa7a8bfc0f5a965d58bc7648fd9773f07617906a29ef4d5d7,1696354823,0x11dce2fa5e8936be9c5da461ddf8aaddd64c7800,,18271550,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,1954751733353302082,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,77286121804575117,128.20715490552683,127.78104168843049,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
UniswapV3,0x0026e98982e1af0fa7a8bfc0f5a965d58bc7648fd9773f07617906a29ef4d5d7,1696354823,0x11dce2fa5e8936be9c5da461ddf8aaddd64c7800,,18271550,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,77286121804575117,0x423f4e6138e475d85cf7ea071ac92097ed631eea,PNDC,78694740207029135501814993,127.78104168843049,127.29394222292336,0xa06591252908576a0f64a8560ec0c8051782377c
UniswapV3,0x0029e7e25452690b5d583f01c998209ef66fb3df30cf095dce5d4549311532a6,1696343099,0xe5782fa93187334169052b61caea7d9bf9d508b1,,18270587,0x423f4e6138e475d85cf7ea071ac92097ed631eea,PNDC,207980839282114097334714368,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,202405550401163571,337.386445116183,335.0698600063965,0xa06591252908576a0f64a8560ec0c8051782377c
UniswapV3,0x002bc5bed8ee3964482772a0c48436c9ad91978ee834a154e75959fa1a9d3072,1696357931,0x60f7b4a53a195a881ca2dfe12502bde20883436e,,18271806,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,16262705498,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,16262212563,16262.705498,16262.212563,0x3416cf6c708da44db2624d63ea0aaef7113527c6
UniswapV3,0x002fba232d290029564f4fa2691de1472453e4bca0522dde34336a59091e1a1b,1696380083,0x32efd7758c0a2aa8f5f26fd0d4f90db4a0f58704,,18273641,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,29632744,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,8066643527,8074.222419462041,8066.643527,0x9db9e0e53058c89e5b94e29621a205198648425b
UniswapV3,0x003397aa7134c14977656df53a48094e93670fc5f2ce8d6a0ca91218e342e2a9,1696360547,0xebe753ddec3f6dddc9f2cc8e033a35840343fee6,,18272024,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,108224658,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,678851479013968311571,108.224658,107.87693656493018,0x2322e5517a3cbc75a3f02d74c96f82dda120d841
UniswapV3,0x00346ebd9653fba76ab7f174b7bcf0d23ad773c5d87f2610f33eaeaa20c9a4ca,1696372439,0x4a7a1419383c422fb18bf1a8b01e0b8525751ca4,,18273007,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000,0x0a13a5929e5f0ff0eaba4bd9e9512c91fce40280,XAI,20264561335644,16.536863887576608,0.0,0x87ccaae0a6e64ddf7210b6bd211afbfa93f2ae0f
UniswapV3,0x0035ca2a1a6b289ab7f4f340d51892fb8209498092877665e2d5414b0d4d7ebd,1696308995,0xe4937e923f009c1807c02eaa4c41cef86b6065b6,,18267763,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,181741174487513517,0x59715ba2f05d6e9ba5ecb10a1212e7258b0c3e40,Xpro,176547239723843483703766,302.405312238046,0.0,0x3c5d6a603f5c0690666f6dbbae8980b5f275b056
UniswapV3,0x00387ffe816289c4d62c135a43ba87344272f787a4c092aea04791e4ca40d72c,1696380323,0x32355d655715441855f7c8ea646be8b55f021316,,18273661,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2360000000000000000,0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933,FOOM,79887745032775026733623070605,3866.4198798252282,3844.1051308127876,0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b
UniswapV3,0x0038c5cc6b12e684348c170f1b1858c5981fc24b752b13e06cf7cbed8300f16f,1696335419,0x3d45deafd7bfbe52d2fb0db402d675ec5de4ad14,,18269954,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3027321577234541739,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,75197433292407055435,5012.126678790772,5011.40497683571,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
UniswapV3,0x003a92fcf3d87cfd2a3d44e37006d3b14c4a7ef6d1e6f2b01badfbf738d39741,1696377875,0x82da8233b45b02c154d9ce3c46e99eec18e25a4f,,18273458,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,3400197095749673025536,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1161892065155168584,1932.7711286777878,1922.523023990684,0xfd76be67fff3bac84e3d5444167bbc018f5968b6
UniswapV3,0x003b60591319ecdcd6ef803c94bf3db40c1f69207b676db934b883a2766888a7,1696311383,0xa64ad064419f533eadcae91e5adac4b255aab1f8,,18267961,0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933,FOOM,47537136198000000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1433431793389366605,2396.6584757048404,2387.8568661552636,0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b
UniswapV3,0x003d29f47039f81b5cbb03eb393822b3c219477c8802d6e35cb07566b4f3ecf0,1696373579,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,,18273102,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,307977802555064320,0x3007083eaa95497cd6b2b809fb97b6a30bdf53d3,PSYOP,1013783924558564626412073,509.2363418158467,0.0,0x42d403ab9b0603442ac991c0cfe124105dde0811
UniswapV3,0x00404e2d1a70cf72b66049903e4cd7064eabf094b7ab121bf89066bb32ad3e2b,1696384175,0xbe0f776c4c7f5049a7c97ed662675393f11d9431,,18273982,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2973750000000000,0x7ddc52c4de30e94be3a6a0a2b259b2850f421989,GMT,48464014094572913427,4.871667993601981,0.0,0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd
UniswapV3,0x0043d677b495bc6cbca2e7209589f5600e15a1179ebea153c20720c8454a8e14,1696347143,0x58a497019644d8c383c8d3764c32ffd43506e836,,18270916,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10347053461403670528,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,17071573905369389693189,17060.643534537696,17071.57390536939,0x60594a405d53811d3bc4766596efd80fd545a270
UniswapV3,0x0043f012568f81f8f42056c201819f05246573c538e047b135995d192db13af6,1696325615,0x381b7d64303a2a5251ac12ee147ffdb337da5969,,18269144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,408042133082126976,0xed35af169af46a02ee13b9d79eb57d6d68c1749e,OMI,771761752575152968555444,679.7195862450988,0.0,0x71c1d309dea75c5a2feea55dbee68aac6768c12e
UniswapV3,0x0044130b7eb9a4ab4e5745f8743a092442a33d4eca1ef46b165cd4014ffb2cd7,1696369319,0x79b508270d5c07ddfe02d4f446dca44ee03af2ca,,18272750,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6037972811008000,0x23da77203eead71e72d7326654c431ef563567a4,APB,590869822197239734781952,9.988232913616892,0.0,0xc58078978f2aaaa38ca4f6359164b52f794ce330
UniswapV3,0x00459c0b02fae83b4289d48f8532938caf5158d81f87a039301a339d64fb9e1d,1696328135,0xce3ced38d8cff9af6ce33923cfd15681b0a9e8eb,,18269354,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2355722724485455068,0xb62e45c3df611dce236a6ddc7a493d79f9dfadef,WSM,70706975356145357350563,3917.020250025378,3765.2187857933027,0x58d7e1d45e9ed962d3279b3834dc8f6bb4aa12b3
UniswapV3,0x00474f68e88ce8850d43766ff200c56535ebb476d49815ee3a617031b43f6be4,1696360907,0x0ddcb0769a3591230caa80f85469240b71442089,,18272054,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4398044904215724283,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,7274953576,7263.904438737237,7274.953576,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0047cbb4538d7ddf52a9056bbead877de9039072e588a1260b9d45813e477f61,1696353587,0x174712b27f1b6ce8bcd3d30eb5335d30ac3947c6,,18271448,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,100000000000000000,0xfdd93fc8f56b05753d719df11fd4aaa66a620bba,VEGETA,2783496642638392867054936,165.23511196535222,0.0,0x41d0dc1dbcd746558da0fda2a7d1fb6c762126b7
UniswapV3,0x004ce5e1ef85d2136d6591c98ad90910072bd4650335ba8b882696577800e6b8,1696364987,0x02b9538ab499e2012dd33134d156db65adb4c65e,,18272393,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,gOHM,1000000000000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3034911025,3045.25857,3034.911025,0x08f68110f1e0ca67c80a24b4bd206675610f445d
UniswapV3,0x004f35807d6fb1883cccc4e56367a764f3892fa79000c2176fd37ad8f0a0c0ff,1696329983,0xe0f41db7885b19bae77b2b46cfff158c067a526a,,18269505,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,200000000000000000,0x470c8950c0c3aa4b09654bc73b004615119a44b5,KIZUNA,168171136564797407106284213492,332.03851143499213,0.0,0xb7f27e5ebf97d88f37e16eddecc59523361a60e1
UniswapV3,0x0050b838331fe00f328ecf0bf9d3f560a97846dc931313f139ba2a01cd3f7be2,1696351487,0xabaab586e88eaf51fd410829a70241971866e22a,,18271275,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,63000000000000000,0xfdd93fc8f56b05753d719df11fd4aaa66a620bba,VEGETA,2260093086297134280514901,103.87368692882902,0.0,0x41d0dc1dbcd746558da0fda2a7d1fb6c762126b7
UniswapV3,0x005188eab3bf59ccca001ef529601e005512f7ed8bc508ce65adeb5e024f4018,1696361087,0x3bf00a0307e4996cd6f5f57daf29edf8f5307ca5,,18272069,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,178380000000000000,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,1838684740086047525540,294.61619924342466,292.98983404574494,0x510100d5143e011db24e2aa38abe85d73d5b2177
UniswapV3,0x0053af7d9453e4d7f05feaa8175626a98c3d99af691a7a65ac8040e6420cae80,1696373303,0x8a17dff6351986efa78526c4fa67edd215e36221,,18273079,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,124040176021186412,0x4808c9f461b1fa6b79f5324c07e67378f3a80f82,SBF,46471566508553,205.11269124649624,0.0,0xfecb943c3116ee9cf3a95e285d96b3c68321b887
UniswapV3,0x00543a7a7658e77c5a685a77f81a7db8e9435c9bc1bdf43cd93e5187a0290f23,1696362599,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,,18272195,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,459247068586201458,0xc477d038d5420c6a9e0b031712f61c5120090de9,BOSON,4940191237530737413460,758.5022191980662,0.0,0x18adbc0144059be823a5d0de1d6445002f858eb5
UniswapV3,0x0054d79fbb7acaf40f4e634b34abe97e8ca832791d247a09c80250eabd13d598,1696310243,0xda8cf15bc458a7b13735e7d04495f8cda53f3205,,18267867,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,102151837502,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,102157846048,102151.837502,102157.846048,0x3416cf6c708da44db2624d63ea0aaef7113527c6
UniswapV3,0x00566a69e4fc14505c8e198a5d8be9e1e7d5d7e0ab8c2f5b89b9fbc5d06770da,1696356071,0x68c813bd9e65bbf6183ec74327cbb936b7805c74,,18271653,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,40000000000000000,0x0058c8581b9fed6864faa654505bc89890cdb2dd,BS9000,362400874564027,66.14520392788593,0.0,0x9bcbf2b5cbdc16ed6489ef229509550e728328f7
UniswapV3,0x005815846f5ca000bec97716aaa175048cb1001b2a7fd457a553c5cc2cfd25bf,1696335839,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,,18269989,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,102101885252,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,61700995966255557780,102101.885252,102080.38430413186,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x0058bc0de51a1f699fdafd7c2ec2b042bacdab6c815c62e6b668fb13dff13706,1696318499,0x8e8f818d3371f797a2db7edb32803607c8b3c6a9,,18268554,0x3506424f91fd33084466f402d5d97f05f8e3b4af,CHZ,23505803498059104064798,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1463763905,1470.7581248735582,1463.763905,0xb0f4a77bde7fee134265307c5cc19abff0ba409b
UniswapV3,0x005911c0302aabc1f4d223c1ca23ed88c863002b19aeec18e439c23f222ff343,1696386491,0x2bd0cbb03af55e337aabb179a7bf092218b8367c,,18274172,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,68556909256920690,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,100000000000000000000,112.56580701063568,112.22689868849055,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf
UniswapV3,0x0059681dd5f28102e759a822a1615c0c8cb329ab4357cfeddf117c11bdbffd96,1696365467,0x40b780eac06e5da3a098edf92730bfc0a6349c9d,,18272433,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,1859526418564376944224,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2279104587293369299,3784.7843141325066,3770.165053176068,0xd8de6af55f618a7bc69835d55ddc6582220c36c0
UniswapV3,0x0059681dd5f28102e759a822a1615c0c8cb329ab4357cfeddf117c11bdbffd96,1696365467,0x40b780eac06e5da3a098edf92730bfc0a6349c9d,,18272433,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2279104587293369299,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3774580113,3770.165053176068,3774.580113,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
UniswapV3,0x00597ff39bd68cee007974409c7f18d95b2b46a423c5c12b43064fd66c2c8b72,1696369487,0xcbb3c520f56fd110e51f526d83e006ac234f0c9a,,18272764,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000000,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,6276141675288123555058,1000.0,995.4206053285727,0x2322e5517a3cbc75a3f02d74c96f82dda120d841
UniswapV3,0x005d4a734a1f5533002ac2eeb195fb3f846d0d3c5fc996e899c84cea4b9ced7c,1696374803,0x0000000000d3e910c999cfa4a016eaafe9fcb604,,18273204,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,99182127571246621,0xff836a5821e69066c87e268bc51b849fab94240c,шайлушай,3955880992004139093327872,164.11195735746128,0.0,0xfd79505aa075007ef1f1165c4de3562bb48b9bd2
UniswapV3,0x005d5c0e62c46df980f4753c9b825dbf48cbc7f16bc003d5cd3ec468b0f8fd6b,1696357055,0xe15e08796286d66aa6ee35ce06f41b74f7f3ef50,,18271734,0x470c8950c0c3aa4b09654bc73b004615119a44b5,KIZUNA,157646439780249753140795641497,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,294605737975723468,0.0,487.1689063785767,0xb7f27e5ebf97d88f37e16eddecc59523361a60e1
UniswapV3,0x005e794e19819448095f23e0e740b5e416b0e3e91b5cd19283a8eda6d07fe478,1696361819,0x23f8cebb7cbf51d0c30fa2e84af2ac947b92b426,,18272130,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,89710438356487866,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,148311035,148.16766667255294,148.311035,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x0061e7748c5c62a01f0a2a2bd1300952de4095062f78ac24aef831d57983374a,1696368647,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,,18272696,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,RNDR,2791954784322975671370,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2843491115270003446,4755.69463391254,4703.805803056543,0xe936f0073549ad8b1fa53583600d629ba9375161
UniswapV3,0x0063f36acfc526a79d31a98c23715adfa453a37bd2bfd7326baae0bafe559657,1696308791,0x381b7d64303a2a5251ac12ee147ffdb337da5969,,18267747,0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35,SWEAT,84851829335015655764273,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,848779077,854.1581806026949,848.779077,0xaae63df9a86f9a682507c922db38fae5e777a606
UniswapV3,0x00667d9ccf58aa607d06c3f14d39b379e968adf1083c384d0d2779bb68f2fe77,1696341203,0xa6807d794411d9a80bc435dfc4cda0ba0ddde979,,18270434,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,STORJ,137000588531,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,389897688890185269,0.0,646.4256082461919,0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e
UniswapV3,0x00669f067492389f396145383821c50fba8e619b0761b5dede96cce3e9352cf1,1696339223,0xcd4abeda5f94146388a7112bfbb9e4eabf30d9c3,,18270270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,13986000000000000000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,84329391,23139.144592820423,23158.633591810143,0x4585fe77225b41b697c938b018e2ac67ac5a20c0
UniswapV3,0x0068c8c6d81567a627029fa22233b83a7a64ff90f5642329434bcd9a3b2a1735,1696311947,0xc03cd5f59d1c1726a1c29f57f5b49fc06e455fac,,18268008,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,64393267278410472925130,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5240028343276444323,8771.920073678988,8729.008046315925,0x510100d5143e011db24e2aa38abe85d73d5b2177
UniswapV3,0x0068c8c6d81567a627029fa22233b83a7a64ff90f5642329434bcd9a3b2a1735,1696311947,0xc03cd5f59d1c1726a1c29f57f5b49fc06e455fac,,18268008,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5240028343276444323,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,8742160615,8729.008046315925,8742.160615,0x11b815efb8f581194ae79006d24e0d814b7697f6
UniswapV3,0x00691d77fabe106736f9f260654c2aa3c09e0944616bcd6af95c0ffb0fd06979,1696384439,0x91aae0aafd9d2d730111b395c6871f248d7bd728,,18274004,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,566605357361019712,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,PUNDIX,2416096885053155077531,928.2263756062521,924.8924672568489,0xd050430dd432876cf5622ff60c4dc106b64fa753
UniswapV3,0x006b60cd57856d84bce5fca348583d4ab934d0859967e018bab3c6b25604510b,1696367603,0x9e2f5241b0bad40d4a2075309f2250176245588f,,18272610,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,540000000000000064,0x481aeac57ed8b16c528b60f490366730adf8a491,SHIFU,14407299604276183083750398,893.2837714043251,0.0,0xbe07759a1e9dbfdc9212e63967e86f63bf8361c5
