protocol,swaps_hash,swaps_timestamp,swaps_to,swaps_from,swaps_blockNumber,swaps_tokenIn_id,swaps_tokenIn_symbol,swaps_amountIn,swaps_tokenOut_id,swaps_tokenOut_symbol,swaps_amountOut,swaps_amountInUSD,swaps_amountOutUSD,swaps_pool_id
Curve,0x01c3ed972438090bca01d58b7ea2f515d49162945049c1d68bca58dd67ab73bd,1696283603,0xd51a44d3fae010294c616388b506acda1bfaae46,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,18265662,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,26032570368,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,15776444336044654991,26032.570368,26052.589118770702,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x02218eaf94118b41b3093ab378e408cb9720b3f4373d29a123384f89f1675d39,1696252067,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xe37e799d5077682fa0a244d46e5649f71457bd09,18263044,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1027887595047,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1027524252279,1027887.595047,1027524.252279,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x02343e41e504d2868ba13d6a8125d5921328cb3262a573b76ffb515d0aef415c,1696303115,0xd51a44d3fae010294c616388b506acda1bfaae46,0xfa9a30350048b2bf66865ee20363067c66f67e58,18267280,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10169400000000000000,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,16920208393,16915.39047198,16920.208393,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x02a618186df9c8a0084c238abfa6a3e98f874ed558eadcf6b9087227c03fcd1b,1696226819,0x80466c64868e1ab14a1ddf27a676c3fcbe638fe5,0xba3f5c056500ce033e9d74494b820d495efcf19d,18260947,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,939522801700199229,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1602177198,1622.1614508922028,1602.177198,0x80466c64868e1ab14a1ddf27a676c3fcbe638fe5
Curve,0x02aec23f149c8d53a360f12b88b0577bcc39ff83abceb9fb0f859738d7b1fdeb,1696252055,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,18263043,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,110579861638,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,110542093868,110579.861638,110542.093868,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x02b16de50c740568b24e074c11defeb128fe9af4d2bd19bbe2e44d4cc40b6812,1696293467,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18266480,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,25017864,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6882469227,6881.1634932,6882.469227,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x02b870949d765b0a09c683cf543972e05d1c3e8103434ec2ceb830a9e537f36e,1696271759,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92,0x00000000003b3cc22af3ae1eac0440bcee416b40,18264677,0x365accfca291e7d3914637abf1f7635db165bb09,FXN,58636670637367778304,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,589790819008213999,0.0006450033770110455,1012.9436280560835,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92
Curve,0x02dd26b889e7bc57a1c79de0b895ddd7bb2015a12beaa3a13beb922af93fc6ec,1696262375,0x0cd6f267b2086bea681e922e19d40512511be538,0xe4000004000bd8006e00720000d27d1fa000d43e,18263899,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,4245588253445977888453,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,4240795972085394670231,4245.588253445978,4237.081882973042,0x0cd6f267b2086bea681e922e19d40512511be538
Curve,0x02eabc56a0e976993be20f6fa06b3569c3c87aef4bfa9427b30014a34324a315,1696233923,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x9008d19f58aabd9ed0d60971565aa8510560ab41,18261537,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,233324804861738956456383,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,233286502531,233324.80486173896,233286.502531,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x032f35401f3590de6f95490126d7b56157ed85c1173a7629ea477c7f2e7c22cd,1696219235,0x892d701d94a43bdbcb5ea28891daca2fa22a690b,0xa33f7ebb60f98c584a94109231629e4fabcce928,18260322,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,1000000,0x530824da86689c9c17cdc2871ff29b058345b44a,STBT,999522944312152759,1e-12,0.0,0x892d701d94a43bdbcb5ea28891daca2fa22a690b
Curve,0x035c1a46f6f1fc8365ae8ad2415d7ffb683463601a41c563579f73a0d17fb446,1696267715,0x0cd6f267b2086bea681e922e19d40512511be538,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18264341,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,180000000000000000000000,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,180137343506680753091081,179842.356,180137.34350668074,0x0cd6f267b2086bea681e922e19d40512511be538
Curve,0x0376a205a5f758e82c742770199d85bbbaefb674c080adc6524f2792c6c0e326,1696273655,0x390f3595bca2df7d23783dfd126427cceb997bf4,0xe4000004000bd8006e00720000d27d1fa000d43e,18264835,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,34732152479,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,34757647332959808919021,34732.152479,34727.2065854256,0x390f3595bca2df7d23783dfd126427cceb997bf4
Curve,0x037cadc2b68afb4cc5e884c8f6c890c8b8ad899d5fd6e533d4ae2aa43304f7a8,1696240475,0xf9078fb962a7d13f55d40d49c8aa6472abd1a5a6,0x961eed3b7d4b7c261ee5b023e5f857af5af1e700,18262081,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,642457123903639864326,0xf05e58fcea29ab4da01a495140b349f8410ba904,clevCVX,826196321359214268432,2033.3600932697987,0.0,0xf9078fb962a7d13f55d40d49c8aa6472abd1a5a6
Curve,0x038881ab32c96ed0ce9db6e9bea9709a2dbd0f0662b41a9b7c876d024ccc4b1c,1696292135,0xd82c2eb10f4895cabed6eda6eeee234bd1a9838b,0xe27baebd7b14602de3797974db9f5f4f8dcb6679,18266370,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3999349088094965049,0xa35b1b31ce002fbf2058d22f30f95d405200a15b,ETHx,3969456565251017748,6620.522480432405,6667.23515324949,0xd82c2eb10f4895cabed6eda6eeee234bd1a9838b
Curve,0x039eb05c08637b1b9bd9f0275ed83cb4245f7f506da77b1c9038fea2f27e7070,1696263167,0xd51a44d3fae010294c616388b506acda1bfaae46,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,18263964,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,21668937728,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,12842421206640737718,21668.937728,22056.377126985906,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x03a46b319867126036c90bccedf0e0ec81fe642cf16c2510e5fd38f44232115a,1696233791,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18261526,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,11309238556350179,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,11305459388031824,19.46869132172162,19.42068670116054,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0x03f5f0861fb72ad502286c32ef39e70efc6cf7da1a8955c0d75bf0c80634b670,1696233155,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xfa9a30350048b2bf66865ee20363067c66f67e58,18261473,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,200190000000000,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,200114356569945,0.344624202264,0.343759425420908,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0x0444c2ea7521b2fb628801441feed34f445e494144d3da0ecef060bd5bc7757e,1696294139,0xecdd0ce505da71cd9de855cd6804ba1e8c7bdb07,0xba3f5c056500ce033e9d74494b820d495efcf19d,18266536,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,4334928,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,43396182041019381339046,43509.8890824,43358.17566478786,0xecdd0ce505da71cd9de855cd6804ba1e8c7bdb07
Curve,0x0459059742d2ed4d2547f85947bb56619291265a21aaf1854532c3b74a7aeddf,1696269839,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18264518,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,500093600000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500162643801,500093.6,500162.643801,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x0464c628bb4ea163c3285d1199c4b7d5443e1e92f7eaf17145e3fea03ac8ff92,1696248023,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,0xe37e799d5077682fa0a244d46e5649f71457bd09,18262707,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,2080122000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3786097077798323416,6575.637983838,6556.514172753125,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4
Curve,0x04ba3fbfd6a6f2dcce71f04b049362f86e2e745dde2b2ccb437a3731b31ed605,1696264235,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92,0xe37e799d5077682fa0a244d46e5649f71457bd09,18264052,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000000,0x365accfca291e7d3914637abf1f7635db165bb09,FXN,1011925051186328880152,17174.62523,0.011131175563049617,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92
Curve,0x04bf4bc85ff9f2f2c9c65680b9288984f1fde1064885f0af362766512d3b645b,1696287815,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x4a14347083b80e5216ca31350a2d21702ac3650d,18266010,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,997000000,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,996645115,997.0,996.645115,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x04d7ebb07c4ab6418ac40486f1395fd1e0460b45dc353401c52a306a9b6c6a65,1696272011,0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,18264698,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,3274018522807664640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10382503825600876776,17460.41685395365,17145.251517444263,0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba
Curve,0x04e4533a8152137f0834b5a3286459d3985d55310045b9d755c9cf7ac4684140,1696220615,0x4dece678ceceb27446b35c672dc7d61f30bad69e,0x5079fc00f00f30000e0c8c083801cfde000008b6,18260434,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,6512415888255791475617,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6504497987,6504.477513784644,6504.497987,0x4dece678ceceb27446b35c672dc7d61f30bad69e
Curve,0x051645f02f8a014c047be49a17cd9ab63e6e3b225bea83b0e453650802d9098c,1696240691,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,18262099,0xc55126051b22ebb829d00368f4b12bde432de5da,BTRFLY,28570620239415843271,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2194145381377266687,3863.915080488283,3797.8215038308813,0x6e314039f4c56000f4ebb3a7854a84cc6225fb92
Curve,0x053f2e4b63ade60587f2db6abb4d74f8cba7d7433c11760ec2361ab179a21f98,1696277231,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x3aa228a80f50763045bdfc45012da124bd0a6809,18265131,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,1800000000000000000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1800121134919561474,3002.685975,2994.421024936776,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0x0582fe66323e641055bd6b280ff613da30a6096a634275bf4a232c66dccf7b67,1696283267,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18265634,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,92019502,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,25289054897,25601.357441238655,25289.054897,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x05d130719e770901e0dd1eb1b4eb83406261dc605ee119e107e1ca064004dd7b,1696300283,0x98a7f18d4e56cfe84e3d081b40001b3d5bd3eb8b,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,18267045,0xdb25f211ab05b1c97d595516f45794528a807ad8,EURS,250000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2623896841,2622.5,2623.896841,0x98a7f18d4e56cfe84e3d081b40001b3d5bd3eb8b
Curve,0x05ee49f683af2122ad4c83d9feb143172577c5308ebe882daa3338deb8f2adbe,1696274627,0xd51a44d3fae010294c616388b506acda1bfaae46,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18264915,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,5000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3004796636074637470,5000.0,4962.0009729482135,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x06124aca72ebe2e6c09ce26919ecb6dcca0ce80f58cb0731e4e056926c70c535,1696274555,0x0cd6f267b2086bea681e922e19d40512511be538,0xe4000004000bd8006e00720000d27d1fa000d43e,18264909,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,4726212274933727686948,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,4720530002020448943624,4726.212274933728,4716.395761844679,0x0cd6f267b2086bea681e922e19d40512511be538
Curve,0x0664f57d24921820b70f4f16c10268593d13ff5dc63d663250186a8b96e5fba1,1696225367,0x9409280dc1e6d33ab7a8c6ec03e5763fb61772b5,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,18260828,0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,5276626755586689646625,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5058338382553029714,8839.632035909313,8733.626810224334,0x9409280dc1e6d33ab7a8c6ec03e5763fb61772b5
Curve,0x06910c76e53c15e0aa98046ca0eef6640066b4af790c7702caf768b0ce04e679,1696277171,0xd51a44d3fae010294c616388b506acda1bfaae46,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,18265126,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,12364553612108496896,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,20641874892,20418.329252891486,20641.874892,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x06ef6bb04496afeb4c088f2d968babd6a8fb59f0bf2c461c0a4fec04fbf62780,1696285091,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,0x4a5a7331da84d3834c030a9b8d4f3d687a3b788b,18265785,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,8675557759,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,LUSD,8719106600775677776372,8.675557759e-09,8670.314480237737,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca
Curve,0x06f5ee01ce91466d097e0b45ecc195983d59774d91a14c533601e48707b02de2,1696273403,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0x4a14347083b80e5216ca31350a2d21702ac3650d,18264814,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,14196414000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,14198921145,14196.414,14198.921145,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x06fbe61805a92324e730e6f22576115218dc0c57748dd548959176c480531feb,1696282847,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18265599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,16240255359666452290,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,26895184217,26818.508090738793,26895.184217,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x071ec3b237fc1ec5589646e1afe462c3c6d11d6ebbb2666c6ff823e38486f82c,1696236767,0x390f3595bca2df7d23783dfd126427cceb997bf4,0xe37e799d5077682fa0a244d46e5649f71457bd09,18261774,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,4783053747200579552570,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,4777591190,4777.223396004892,4777.59119,0x390f3595bca2df7d23783dfd126427cceb997bf4
Curve,0x07381b989c56d243cc26cddc0b9dccff72f4e9e2336b7ef7f865900f26ef6d8e,1696237091,0x4dece678ceceb27446b35c672dc7d61f30bad69e,0x5079fc00f00f30000e0c8c083801cfde000008b6,18261801,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,6626210024654713519370,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6618265625,6618.132939683061,6618.265625,0x4dece678ceceb27446b35c672dc7d61f30bad69e
Curve,0x0738f255d6f1aaee5c41078fd512d752737ec9e33992cf47e347be1a6240e40e,1696250075,0xd51a44d3fae010294c616388b506acda1bfaae46,0xe37e799d5077682fa0a244d46e5649f71457bd09,18262878,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,12726759042,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,7340374053742232911,12726.759042,12711.577523695469,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x0742b08a4da20f1490a7dc4ed816ee434e13cb9497f02cab80640be7644d16d1,1696219391,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,18260334,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,322947836659,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,322916650726,322947.836659,322916.650726,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0x0747ba9f0340658008bf83471714865cbcdca023dc075547ccb01c8d6cfacb88,1696223807,0x99f5acc8ec2da2bc0771c32814eff52b712de1e5,0xdc899ab992fbcfbac936ce5a5bc5a86a5d35a66a,18260699,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,8000000000000000000,0xfcc5c47be19d06bf83eb04298b026f81069ff65b,yCRV,8171515177673872672,4.254488,4.319708068373739,0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
Curve,0x08455860a4460fa6571c649351f2485e3943b4d4f2322e019b960750a0bfd18d,1696293875,0x8b0afa4b63a3581b731da9d79774a3eae63b5abd,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,18266514,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,210000000000000000,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,171607910733970408377,347.634,354.3830346510432,0x8b0afa4b63a3581b731da9d79774a3eae63b5abd
Curve,0x085f8dcd2a11c114110f9574132378f85d67adf6df2f683425c63055e93e89cf,1696244339,0x390f3595bca2df7d23783dfd126427cceb997bf4,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18262401,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,21000900650,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,21022148822390570453937,21000.90065,20996.52366386203,0x390f3595bca2df7d23783dfd126427cceb997bf4
Curve,0x0894912309493ac8262d5f4b17e4bee8b6357e5d9afccecb7f813b559da69f42,1696288463,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92,0xe37e799d5077682fa0a244d46e5649f71457bd09,18266064,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000000,0x365accfca291e7d3914637abf1f7635db165bb09,FXN,911908809964017854339,16554.0,0.009119088099640179,0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92
Curve,0x08a27dc00ddd2ca83c45f70851c4f130a8be21eeb925847b9612028776d7e8b6,1696229963,0x80aa1a80a30055daa084e599836532f3e58c95e2,0xc0e5c3fc9e9bb3479c4ba11cf55ae1be395d017d,18261208,0x6a445e9f40e0b97c92d0b8a3366cef1d67f700bf,FIDU,972890598848869856229,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,780799463,0.0,780.799463,0x80aa1a80a30055daa084e599836532f3e58c95e2
Curve,0x08b902b14278ee297d80f1059964dd48e4ba22acfde5c703ec6f384ecf5ee51b,1696232963,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,18261457,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,6393410052241964173,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,6394565065574745251,10982.695113485124,11008.15167864998,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0x0905ed9cc4dbc1bd04b83e7286d7bdf35c73a673eabfbd516f03dbd9c2430a8d,1696253387,0xd51a44d3fae010294c616388b506acda1bfaae46,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,18263154,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18140719396096893063,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,31298763117,31414.906004896275,31298.763117,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0x090f9425737a3d42ddaaad54d3b2aaadcf224fc89141543d3dfff3ee7bf08682,1696225367,0x0cd6f267b2086bea681e922e19d40512511be538,0xe4000004000bd8006e00720000d27d1fa000d43e,18260828,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,1378242542204480900924,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,1376915767636791678526,1378.242542204481,1375.237362392673,0x0cd6f267b2086bea681e922e19d40512511be538
