protocol,swaps_hash,swaps_timestamp,swaps_to,swaps_from,swaps_blockNumber,swaps_tokenIn_id,swaps_tokenIn_symbol,swaps_amountIn,swaps_tokenOut_id,swaps_tokenOut_symbol,swaps_amountOut,swaps_amountInUSD,swaps_amountOutUSD,swaps_pool_id
Curve,0xe74ae007b1afb661b50991c39993e05d57acdb198c8a3363043aee49b582071e,1696455635,0x86152df0a0e321afb3b0b9c4deb813184f365ada,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,18279897,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,3221658719497540534272,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,3147278708591882144543,3140.347629458601,3143.83086476662,0x86152df0a0e321afb3b0b9c4deb813184f365ada
Curve,0xe79738ae9138be2929cb5613fbbc26b26e1f0ca478be8b85d81fedaa1cab7dd0,1696419959,0xd51a44d3fae010294c616388b506acda1bfaae46,0x53facee52e897740b140f5304e9cd9dc6238d735,18276944,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,12849788312,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,46623438,12849.788312,12838.22988768,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xe83ffaf0f9e09c191d8532e1243a3271eb93e5d8c797e1831ace541e9837ab2d,1696467911,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,0xe37e799d5077682fa0a244d46e5649f71457bd09,18280915,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,2500777054297623999481,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4425748546386298251,7287.426886731806,7275.9573860377795,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4
Curve,0xe8bab452d04831711d3cd7dd42eb282263eb17eaefb404f0bf2b881e123cf12e,1696427939,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18277606,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,77542568,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,21249930710,21395.04598842208,21249.93071,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xe8e8f37466e59a5096a8e6d723de512d164d747b7b13ed786a4c6fc359846710,1696466747,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18280819,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,8560216252,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,30813660,8560.216252,8557.781556425907,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xe8ef9b6a4bbd0346d702c134992f789920820071bd3292df03ca2ea37b951e0f,1696446707,0x828b154032950c8ff7cf8085d841723db2696056,0xe8c060f8052e07423f71d445277c61ac5138a2e5,18279161,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3634098453371420672,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3633095164162833090,5953.9005618935535,5955.993758844919,0x828b154032950c8ff7cf8085d841723db2696056
Curve,0xe9b861bfdd339b7740e09ea64278d07a696e515a81c1120863523a8f15db461e,1696459547,0x4dece678ceceb27446b35c672dc7d61f30bad69e,0x5079fc00f00f30000e0c8c083801cfde000008b6,18280222,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6495973009,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,6500381705221396395157,6495.973009,6493.260537063326,0x4dece678ceceb27446b35c672dc7d61f30bad69e
Curve,0xe9fba99904848173e75a133836d835480931aaf41f7ff316f7a839c6e0426bb2,1696398755,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xe20cd9377c204a27952f8b41075f0b8bd1ceec3d,18275190,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,285156250,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,285128195355685418716,285.15625,285.1281953556854,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0xe9fe03c162363862fe0a2a618bb35674c39b3ed41fe76bb93bfdbec4bd56b372,1696427051,0x4dece678ceceb27446b35c672dc7d61f30bad69e,0x6af49606d941cda32de1ee94397dc821ceb09dac,18277533,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,4756214414697208854473,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4751197617,4752.526113105044,4751.197617,0x4dece678ceceb27446b35c672dc7d61f30bad69e
Curve,0xea285dc67e22786e37c71e81c0f9cb08af6610e68caac1338135e5d34bf3dcab,1696440539,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x9d12d473f00b9888e8254274fabcd29526db37ca,18278650,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,7499999999999999997,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,7496001128214282289,12258.015,12257.469350425245,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0xea287aaefd6cc11311164b19224f626d5b8c82a19f9ddafe8ad238c703272f2f,1696461467,0xbe426b0f37c112dd20d5866769c8034171567b31,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,18280382,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,5967494727466462740480,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,5963680446937532225819,5967.494727466463,5957.147235007912,0xbe426b0f37c112dd20d5866769c8034171567b31
Curve,0xea8e6f165364e159cfd08943a691dd5d9ac6e5c28565f5478af5508b61f8603d,1696403531,0xd51a44d3fae010294c616388b506acda1bfaae46,0xfa9a30350048b2bf66865ee20363067c66f67e58,18275586,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,146448924,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,89132207226801331,146.448924,146.22851653214573,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xeabc606162a6cfa22232b529e588c0451859643180ee8c14be5c7f090b1e5f42,1696473887,0x941eb6f616114e4ecaa85377945ea306002612fe,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18281411,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,160757155803109801984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,547612265701438809,901.9969874531871,904.9520278373902,0x941eb6f616114e4ecaa85377945ea306002612fe
Curve,0xeac68bf1830c8c5ac04940e04e774283f4b1cd9f9ad12a98a080c9d95d4b04d9,1696463531,0xd51a44d3fae010294c616388b506acda1bfaae46,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,18280554,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5630737421264253260,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,9283971964,9256.96638651983,9283.971964,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xeade171c5606c4e3e672e023c50158f8ba50f22afea0064dfe6a4632bf38a5a5,1696413215,0xd51a44d3fae010294c616388b506acda1bfaae46,0xfa9a30350048b2bf66865ee20363067c66f67e58,18276387,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,66130574710488307,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,108986361,108.78324794330504,108.986361,0xd51a44d3fae010294c616388b506acda1bfaae46
Curve,0xeade6faa2c4a0c4b6f81d2faa126360289fe0bb0ec7692b386856f894849bd2e,1696400735,0x752ebeb79963cf0732e9c0fec72a49fd1defaeac,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,18275355,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,T,90388293594212888863515,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,977755667779151643,1649.0440283328198,1604.0863934451206,0x752ebeb79963cf0732e9c0fec72a49fd1defaeac
Curve,0xeafa0ea086d2174ea6641b4daf0fdd95a092329fb300a7a7f4737516b5050647,1696443803,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,18278920,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,8000000000000000000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,8002747459044530928,13081.608864,13079.706452557299,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0xeb8a496d9d9be8dbce0c1be108d853611199b1560222138ee5469c1e1ae5e2c5,1696408163,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xe37e799d5077682fa0a244d46e5649f71457bd09,18275970,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,17240000000000000000,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,17244232585514948381,28268.9452,28273.583938693548,0xdc24316b9ae028f1497c275eb9192a3ea0f67022
Curve,0xebb472db09186381d41d8563f723c84064b660ab7ef00be5f9e05134e35480c7,1696442951,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18278849,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,382874625880,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,382851708063,382874.62588,382851.708063,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7
Curve,0xebcb133b3ad0a38e0cc56996219ce0c5806255a54479f1cd5b493e00e03f0a95,1696424663,0x390f3595bca2df7d23783dfd126427cceb997bf4,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,18277335,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,10764403285419431559168,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,10755260549,10756.055813603687,10755.260549,0x390f3595bca2df7d23783dfd126427cceb997bf4
Curve,0xebdec898aa9b19c685f457e9be8cb3611ae2d98cf74c83cf90b562497129e260,1696400387,0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956,0xf0d4c12a5768d806021f80a262b4d39d26c58b8d,18275326,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,50208256105,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,5015770,5.0208256105e-08,40922.5138029,0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956
